,date,close,diff,open,high,low,volume,diff+-,up/down
2491,2013-08-23,11150,50,11150,11250,11000,826723,-50.0,0
2492,2013-08-22,11200,100,11200,11300,11050,855037,-100.0,0
2493,2013-08-21,11300,50,11350,11400,11100,683219,-50.0,0
2494,2013-08-20,11350,150,11400,11500,11350,432415,-150.0,0
2495,2013-08-19,11500,50,11450,11550,11350,440127,50.0,1
2499,2013-08-16,11450,0,11350,11550,11300,348047,0.0,none
2500,2013-08-14,11450,50,11550,11600,11300,531027,-50.0,0
2501,2013-08-13,11500,0,11450,11650,11450,477274,0.0,none
2502,2013-08-12,11500,50,11400,11550,11400,318135,50.0,1
2503,2013-08-09,11450,50,11400,11550,11350,548299,-50.0,0
2506,2013-08-08,11500,100,11350,11500,11350,299198,100.0,1
2507,2013-08-07,11400,100,11400,11500,11400,239960,-100.0,0
2508,2013-08-06,11500,50,11500,11550,11350,403832,-50.0,0
2509,2013-08-05,11550,50,11550,11650,11500,291483,-50.0,0
2510,2013-08-02,11600,150,11600,11750,11500,712179,150.0,1
2514,2013-08-01,11450,50,11400,11600,11400,220536,50.0,1
2515,2013-07-31,11400,100,11500,11500,11400,337986,-100.0,0
2516,2013-07-30,11500,100,11400,11500,11350,302218,100.0,1
2517,2013-07-29,11400,0,11350,11450,11250,535760,0.0,none
2518,2013-07-26,11400,100,11500,11550,11350,295195,-100.0,0
2521,2013-07-25,11500,50,11450,11550,11400,388852,-50.0,0
2522,2013-07-24,11550,50,11450,11550,11400,676459,50.0,1
2523,2013-07-23,11500,200,11350,11600,11300,942656,200.0,1
2524,2013-07-22,11300,50,11300,11450,11250,741536,50.0,1
2525,2013-07-19,11250,100,11350,11350,11200,350884,-100.0,0
2529,2013-07-18,11350,50,11450,11450,11300,386658,-50.0,0
2530,2013-07-17,11400,50,11300,11500,11300,711285,50.0,1
2531,2013-07-16,11350,100,11400,11500,11300,559901,100.0,1
2532,2013-07-15,11250,0,11200,11300,11050,508330,0.0,none
2533,2013-07-12,11250,0,11250,11300,11150,401552,0.0,none
2536,2013-07-11,11250,350,11000,11350,10950,1113232,350.0,1
2537,2013-07-10,10900,50,11050,11050,10800,420953,-50.0,0
2538,2013-07-09,10950,50,11000,11050,10900,238130,50.0,1
2539,2013-07-08,10900,0,10950,11000,10800,473777,0.0,none
2540,2013-07-05,10900,0,10950,11150,10900,612240,0.0,none
2544,2013-07-04,10900,0,11000,11000,10800,506128,0.0,none
2545,2013-07-03,10900,100,11000,11150,10850,703771,-100.0,0
2546,2013-07-02,11000,0,11050,11050,10950,433864,0.0,none
2547,2013-07-01,11000,50,10900,11050,10850,434510,50.0,1
2548,2013-06-28,10950,50,11000,11050,10900,895631,-50.0,0
2551,2013-06-27,11000,200,10950,11150,10900,612326,200.0,1
2552,2013-06-26,10800,0,10850,10950,10750,768551,0.0,none
2553,2013-06-25,10800,250,11050,11100,10650,1365263,-250.0,0
2554,2013-06-24,11050,50,11050,11150,10900,500412,-50.0,0
2555,2013-06-21,11100,350,11200,11300,11000,2272543,-350.0,0
2559,2013-06-20,11450,200,11600,11600,11300,670075,-200.0,0
2560,2013-06-19,11650,50,11650,11700,11500,326198,50.0,1
2561,2013-06-18,11600,50,11550,11750,11450,437100,50.0,1
2562,2013-06-17,11550,100,11600,11650,11450,435994,-100.0,0
2563,2013-06-14,11650,200,11500,11650,11500,587072,200.0,1
2566,2013-06-13,11450,300,11750,11750,11400,1126216,-300.0,0
2567,2013-06-12,11750,0,11700,11850,11700,348163,0.0,none
2568,2013-06-11,11750,300,12000,12050,11550,1369377,-300.0,0
2569,2013-06-10,12050,100,12050,12100,11950,324377,100.0,1
2570,2013-06-07,11950,150,12100,12250,11950,662397,-150.0,0
2574,2013-06-05,12100,250,12300,12300,12050,806738,-250.0,0
2575,2013-06-04,12350,100,12450,12500,12150,834658,-100.0,0
2576,2013-06-03,12450,100,12500,12550,12350,1025839,-100.0,0
2577,2013-05-31,12550,150,12750,12750,12550,670902,-150.0,0
2578,2013-05-30,12700,100,12750,12850,12600,526804,-100.0,0
2581,2013-05-29,12800,150,12700,12900,12700,794893,150.0,1
2582,2013-05-28,12650,50,12650,12750,12600,570948,50.0,1
2583,2013-05-27,12600,100,12550,12700,12500,524595,100.0,1
2584,2013-05-24,12500,100,12450,12650,12300,964378,100.0,1
2585,2013-05-23,12400,150,12550,12600,12350,517049,-150.0,0
2589,2013-05-22,12550,0,12600,12700,12500,704624,0.0,none
2590,2013-05-21,12550,0,12550,12700,12500,517597,0.0,none
2591,2013-05-20,12550,50,12600,12700,12450,1099961,-50.0,0
2592,2013-05-16,12600,150,12450,12800,12400,916109,150.0,1
2593,2013-05-15,12450,50,12550,12550,12400,540381,-50.0,0
2596,2013-05-14,12500,100,12450,12500,12300,616877,100.0,1
2597,2013-05-13,12400,50,12400,12450,12250,425233,-50.0,0
2598,2013-05-10,12450,200,12700,12700,12400,587867,-200.0,0
2599,2013-05-09,12650,200,12450,12750,12350,1013144,200.0,1
2600,2013-05-08,12450,50,12500,12500,12350,370914,-50.0,0
2604,2013-05-07,12500,100,12550,12550,12350,443092,-100.0,0
2605,2013-05-06,12600,100,12550,12600,12500,206345,100.0,1
2606,2013-05-03,12500,50,12550,12600,12450,240249,-50.0,0
2607,2013-05-02,12550,50,12450,12600,12350,582281,-50.0,0
2608,2013-04-30,12600,150,12750,12800,12600,655722,-150.0,0
2611,2013-04-29,12750,50,12750,12800,12600,369786,-50.0,0
2612,2013-04-26,12800,0,12700,12900,12700,422653,0.0,none
2613,2013-04-25,12800,50,12900,12900,12650,427105,-50.0,0
2614,2013-04-24,12850,200,12700,12900,12650,632108,200.0,1
2615,2013-04-23,12650,100,12600,12650,12500,505216,100.0,1
2619,2013-04-22,12550,100,12450,12600,12400,449424,100.0,1
2620,2013-04-19,12450,200,12550,12600,12400,1089984,200.0,1
2621,2013-04-18,12250,100,12300,12450,12200,491205,-100.0,0
2622,2013-04-17,12350,0,12400,12550,12300,624239,0.0,none
2623,2013-04-16,12350,100,12200,12450,12200,791284,100.0,1
2626,2013-04-15,12250,0,12150,12450,12050,515456,0.0,none
2627,2013-04-12,12250,50,12250,12400,12200,523636,50.0,1
2628,2013-04-11,12200,50,12250,12300,12050,394125,50.0,1
2629,2013-04-10,12150,50,12250,12250,12050,453811,50.0,1
2630,2013-04-09,12100,0,12050,12200,12050,360892,0.0,none
2634,2013-04-08,12100,0,12100,12150,11950,448774,0.0,none
2635,2013-04-05,12100,150,12200,12200,11950,639499,-150.0,0
2636,2013-04-04,12250,150,12300,12300,12100,720064,-150.0,0
2637,2013-04-03,12400,100,12500,12500,12300,726971,-100.0,0
2638,2013-04-02,12500,100,12550,12550,12300,1061827,-100.0,0
2641,2013-04-01,12600,100,12600,12650,12250,1205500,-100.0,0
2642,2013-03-29,12700,50,12850,12900,12700,749881,-50.0,0
2643,2013-03-28,12750,150,12800,12850,12600,586916,-150.0,0
2644,2013-03-27,12900,150,12750,12900,12600,809989,150.0,1
2645,2013-03-26,12750,50,12800,12900,12750,505802,-50.0,0
2649,2013-03-25,12800,300,12650,12950,12650,875300,300.0,1
2650,2013-03-22,12500,0,12400,12700,12400,666193,0.0,none
2651,2013-03-21,12500,0,12650,12650,12400,729880,0.0,none
2652,2013-03-20,12500,200,12650,12650,12450,873559,-200.0,0
2653,2013-03-19,12700,100,12900,12900,12550,1025375,-100.0,0
2656,2013-03-18,12800,150,12850,12900,12700,666454,-150.0,0
2657,2013-03-15,12950,100,13100,13100,12850,700860,-100.0,0
2658,2013-03-14,13050,50,13050,13100,12800,774398,-50.0,0
2659,2013-03-13,13100,100,13150,13200,12900,637467,-100.0,0
2660,2013-03-12,13200,100,13250,13350,13200,992766,-100.0,0
2664,2013-03-11,13300,50,13250,13350,13100,614445,50.0,1
2665,2013-03-08,13250,50,13200,13350,13150,574519,50.0,1
2666,2013-03-07,13200,50,13250,13250,13050,551071,50.0,1
2667,2013-03-06,13150,100,13150,13200,13050,508486,100.0,1
2668,2013-03-05,13050,0,13150,13200,13050,365378,0.0,none
2671,2013-03-04,13050,50,13000,13250,13000,929678,-50.0,0
2672,2013-02-28,13100,50,13150,13250,13050,633541,50.0,1
2673,2013-02-27,13050,100,13050,13100,12950,628686,100.0,1
2674,2013-02-26,12950,0,12800,13050,12800,907253,0.0,none
2675,2013-02-25,12950,100,12900,13000,12850,587075,100.0,1
2679,2013-02-22,12850,100,12900,13050,12750,754815,-100.0,0
2680,2013-02-21,12950,0,12800,13050,12800,1222022,0.0,none
2681,2013-02-20,12950,250,12750,13000,12750,2567135,250.0,1
2682,2013-02-19,12700,200,12550,12850,12500,2392656,200.0,1
2683,2013-02-18,12500,350,12100,12600,12100,2979032,350.0,1
2686,2013-02-15,12150,50,12050,12250,12050,680989,50.0,1
2687,2013-02-14,12100,50,12050,12250,11950,750518,50.0,1
2688,2013-02-13,12050,300,11750,12100,11700,1092367,300.0,1
2689,2013-02-12,11750,50,11800,11850,11700,895764,-50.0,0
2690,2013-02-08,11800,150,11900,11950,11700,1469779,-150.0,0
2694,2013-02-07,11950,0,11900,11950,11800,799741,0.0,none
2695,2013-02-06,11950,100,12150,12150,11850,1073833,-100.0,0
2696,2013-02-05,12050,100,12050,12150,11950,628901,-100.0,0
2697,2013-02-04,12150,50,12350,12350,12150,633789,-50.0,0
2698,2013-02-01,12200,100,12300,12300,12100,953151,-100.0,0
2701,2013-01-31,12300,100,12250,12300,12050,1203655,100.0,1
2702,2013-01-30,12200,50,12200,12400,12100,1070832,50.0,1
2703,2013-01-29,12150,100,12300,12350,12050,1615560,-100.0,0
2704,2013-01-28,12250,400,11900,12350,11850,2760745,400.0,1
2705,2013-01-25,11850,50,11900,11950,11750,882716,50.0,1
2709,2013-01-24,11800,100,11850,11900,11800,515230,-100.0,0
2710,2013-01-23,11900,100,11950,12050,11900,522814,-100.0,0
2711,2013-01-22,12000,0,12000,12050,11900,474529,0.0,none
2712,2013-01-21,12000,150,11800,12050,11750,1672310,150.0,1
2713,2013-01-18,11850,150,11750,11900,11700,1134506,150.0,1
2716,2013-01-17,11700,0,11750,11750,11600,353106,0.0,none
2717,2013-01-16,11700,50,11750,11800,11550,819757,-50.0,0
2718,2013-01-15,11750,100,11800,11950,11700,769766,-100.0,0
2719,2013-01-14,11850,0,11750,11900,11750,347096,0.0,none
2720,2013-01-11,11850,50,11900,11900,11750,642435,-50.0,0
2724,2013-01-10,11900,0,11900,11950,11700,796736,0.0,none
2725,2013-01-09,11900,50,11950,12000,11850,660378,-50.0,0
2726,2013-01-08,11950,100,12050,12100,11900,848031,-100.0,0
2727,2013-01-07,12050,150,11900,12150,11800,1483989,150.0,1
2728,2013-01-04,11900,100,12000,12000,11750,1135376,-100.0,0
2731,2013-01-03,12000,50,11950,12050,11850,1222186,50.0,1
2732,2013-01-02,11950,100,11850,11950,11800,1038590,100.0,1
2733,2012-12-28,11850,50,11800,11900,11650,755174,50.0,1
2734,2012-12-27,11800,300,11850,11850,11650,1059346,-300.0,0
2735,2012-12-26,12100,50,12150,12200,12050,1599710,50.0,1
2739,2012-12-24,12050,150,11950,12150,11900,1024477,150.0,1
2740,2012-12-21,11900,50,12000,12100,11850,1380405,-50.0,0
2741,2012-12-20,11950,50,12000,12100,11900,1139556,50.0,1
2742,2012-12-18,11900,100,11900,12000,11850,687351,100.0,1
2743,2012-12-17,11800,0,11850,11900,11800,566728,0.0,none
2746,2012-12-14,11800,100,11800,11900,11750,749702,-100.0,0
2747,2012-12-13,11900,150,11700,11900,11650,1176673,150.0,1
2748,2012-12-12,11750,100,11750,11800,11700,911844,100.0,1
2749,2012-12-11,11650,200,11450,11750,11400,1391586,200.0,1
2750,2012-12-10,11450,50,11450,11500,11350,755102,-50.0,0
2754,2012-12-07,11500,50,11550,11550,11400,821028,-50.0,0
2755,2012-12-06,11550,150,11400,11600,11350,1003115,150.0,1
2756,2012-12-05,11400,50,11500,11550,11350,896163,-50.0,0
2757,2012-12-04,11450,0,11400,11500,11350,372670,0.0,none
2758,2012-12-03,11450,50,11500,11550,11350,1106016,-50.0,0
2761,2012-11-30,11500,100,11400,11500,11300,832118,100.0,1
2762,2012-11-29,11400,250,11250,11500,11200,1270132,250.0,1
2763,2012-11-28,11150,0,11100,11200,11050,651605,0.0,none
2764,2012-11-27,11150,100,11100,11250,11050,868084,100.0,1
2765,2012-11-26,11050,0,11150,11150,11000,550945,0.0,none
2769,2012-11-23,11050,100,11150,11200,11050,656914,-100.0,0
2770,2012-11-22,11150,150,11100,11150,11000,692145,150.0,1
2771,2012-11-21,11000,100,11100,11150,10950,866897,-100.0,0
2772,2012-11-20,11100,50,11250,11250,11000,1017575,-50.0,0
2773,2012-11-19,11150,150,11350,11350,11100,1389808,-150.0,0
2776,2012-11-16,11300,200,11500,11500,11250,1059266,-200.0,0
2777,2012-11-15,11500,250,11600,11650,11400,1248322,-250.0,0
2778,2012-11-14,11750,100,11650,11750,11600,867592,100.0,1
2779,2012-11-13,11650,0,11700,11750,11550,541701,0.0,none
2780,2012-11-12,11650,150,11750,11750,11600,683681,-150.0,0
2784,2012-11-09,11800,50,11700,11800,11600,937596,-50.0,0
2785,2012-11-08,11850,150,11800,11950,11700,1150793,-150.0,0
2786,2012-11-07,12000,100,12150,12150,11850,710426,-100.0,0
2787,2012-11-06,12100,100,12000,12150,11850,555892,100.0,1
2788,2012-11-05,12000,150,12000,12100,11950,505061,-150.0,0
2791,2012-11-02,12150,200,12050,12150,11900,679963,200.0,1
2792,2012-11-01,11950,50,12000,12100,11900,503093,-50.0,0
2793,2012-10-31,12000,50,12100,12150,12000,516059,-50.0,0
2794,2012-10-30,12050,300,11850,12100,11800,856685,300.0,1
2795,2012-10-29,11750,50,11700,11950,11700,518634,50.0,1
2799,2012-10-26,11700,100,11800,11800,11650,406378,-100.0,0
2800,2012-10-25,11800,50,11700,11800,11700,425323,50.0,1
2801,2012-10-24,11750,100,11750,11850,11700,696351,-100.0,0
2802,2012-10-23,11850,50,11950,11950,11800,388861,-50.0,0
2803,2012-10-22,11900,100,11900,11900,11800,584952,-100.0,0
2806,2012-10-19,12000,0,12050,12100,12000,374414,0.0,none
2807,2012-10-18,12000,150,11950,12100,11900,571852,150.0,1
2808,2012-10-17,11850,50,11850,12000,11800,837320,50.0,1
2809,2012-10-16,11800,100,11800,11850,11650,666476,100.0,1
2810,2012-10-15,11700,250,11900,11950,11600,1057616,-250.0,0
2814,2012-10-12,11950,100,12050,12050,11850,709285,-100.0,0
2815,2012-10-11,12050,50,12000,12100,11950,671033,-50.0,0
2816,2012-10-10,12100,250,12250,12250,12000,964506,-250.0,0
2817,2012-10-09,12350,50,12250,12400,12200,266073,50.0,1
2818,2012-10-08,12300,100,12400,12450,12300,373544,-100.0,0
2821,2012-10-05,12400,150,12300,12500,12300,780750,150.0,1
2822,2012-10-04,12250,50,12400,12500,12150,1006134,-50.0,0
2823,2012-10-02,12300,50,12350,12450,12250,523258,50.0,1
2824,2012-09-28,12250,100,12400,12450,12200,679276,-100.0,0
2825,2012-09-27,12350,150,12400,12550,12300,845514,-150.0,0
2829,2012-09-26,12500,200,12600,12700,12400,1070203,-200.0,0
2830,2012-09-25,12700,150,12750,12850,12600,701040,-150.0,0
2831,2012-09-24,12850,150,12950,12950,12600,985513,-150.0,0
2832,2012-09-21,13000,50,13000,13000,12800,548645,50.0,1
2833,2012-09-20,12950,0,12950,13100,12850,961094,0.0,none
2836,2012-09-19,12950,150,12800,13100,12700,1751555,150.0,1
2837,2012-09-18,12800,50,12750,12850,12550,770391,50.0,1
2838,2012-09-17,12750,400,12350,12950,12350,3179582,400.0,1
2839,2012-09-14,12350,350,12250,12500,12200,2813253,350.0,1
2840,2012-09-13,12000,100,12050,12100,11900,1308941,-100.0,0
2844,2012-09-12,12100,0,12150,12250,12100,920955,0.0,none
2845,2012-09-11,12100,0,12150,12150,11900,915600,0.0,none
2846,2012-09-10,12100,50,12100,12200,12000,1151074,50.0,1
2847,2012-09-07,12050,150,12250,12300,12050,1896920,150.0,1
2848,2012-09-06,11900,100,11950,12000,11850,628756,-100.0,0
2851,2012-09-05,12000,100,12000,12150,11850,869299,-100.0,0
2852,2012-09-04,12100,50,12050,12250,12000,595239,50.0,1
2853,2012-09-03,12050,0,12050,12100,11900,414278,0.0,none
2854,2012-08-31,12050,50,12000,12100,11950,443198,-50.0,0
2855,2012-08-30,12100,200,12250,12300,12000,856595,-200.0,0
2859,2012-08-29,12300,100,12350,12400,12200,695796,-100.0,0
2860,2012-08-28,12400,0,12450,12550,12300,422387,0.0,none
2861,2012-08-27,12400,150,12300,12550,12300,792379,150.0,1
2862,2012-08-24,12250,300,12500,12500,12100,908046,-300.0,0
2863,2012-08-23,12550,50,12550,12650,12450,530101,50.0,1
2866,2012-08-22,12500,50,12400,12500,12250,603511,50.0,1
2867,2012-08-21,12450,50,12550,12550,12350,692476,-50.0,0
2868,2012-08-20,12500,50,12600,12650,12450,417902,-50.0,0
2869,2012-08-17,12550,0,12600,12700,12500,594459,0.0,none
2870,2012-08-16,12550,50,12500,12650,12400,765473,-50.0,0
2874,2012-08-14,12600,250,12400,12650,12400,821533,250.0,1
2875,2012-08-13,12350,50,12350,12450,12250,663569,50.0,1
2876,2012-08-10,12300,50,12250,12450,12200,836922,50.0,1
2877,2012-08-09,12250,200,12050,12350,12000,1823072,200.0,1
2878,2012-08-08,12050,150,11950,12200,11950,1542444,150.0,1
2881,2012-08-07,11900,100,11750,11950,11650,944765,100.0,1
2882,2012-08-06,11800,100,12100,12150,11750,1413964,-100.0,0
2883,2012-08-03,11900,250,12050,12050,11800,732423,-250.0,0
2884,2012-08-02,12150,50,12200,12200,12000,533894,-50.0,0
2885,2012-08-01,12200,100,12200,12350,12100,609591,-100.0,0
2889,2012-07-31,12300,150,12250,12350,12000,1016692,150.0,1
2890,2012-07-30,12150,50,12200,12300,12100,458658,50.0,1
2891,2012-07-27,12100,350,12050,12200,11950,975075,350.0,1
2892,2012-07-26,11750,100,11600,12000,11600,912768,100.0,1
2893,2012-07-25,11650,100,11600,11700,11500,489656,-100.0,0
2896,2012-07-24,11750,0,11550,11800,11550,402781,0.0,none
2897,2012-07-23,11750,200,11800,11850,11600,728868,-200.0,0
2898,2012-07-20,11950,50,11900,12050,11850,1803999,-50.0,0
2899,2012-07-19,12000,100,12300,12300,11800,1476864,-100.0,0
2900,2012-07-18,12100,250,12350,12350,12050,718875,-250.0,0
2904,2012-07-17,12350,0,12350,12500,12200,579939,0.0,none
2905,2012-07-16,12350,100,12450,12500,12350,485019,-100.0,0
2906,2012-07-13,12450,200,12250,12450,12050,1069943,200.0,1
2907,2012-07-12,12250,100,12350,12550,12250,781458,-100.0,0
2908,2012-07-11,12350,50,12250,12400,12200,645250,50.0,1
2911,2012-07-10,12300,150,12400,12600,12300,602202,-150.0,0
2912,2012-07-09,12450,50,12350,12450,12300,354598,-50.0,0
2913,2012-07-06,12500,250,12700,12850,12500,423399,-250.0,0
2914,2012-07-05,12750,50,12650,12850,12550,653687,50.0,1
2915,2012-07-04,12700,150,13100,13100,12650,745891,-150.0,0
2919,2012-07-03,12850,150,12750,12950,12700,596306,150.0,1
2920,2012-07-02,12700,50,12850,12900,12700,584122,-50.0,0
2921,2012-06-29,12750,350,12300,12800,12250,1063956,350.0,1
2922,2012-06-28,12400,100,12350,12500,12300,437489,100.0,1
2923,2012-06-27,12300,0,12300,12400,12150,677932,0.0,none
2926,2012-06-26,12300,50,12250,12400,12200,701839,50.0,1
2927,2012-06-25,12250,150,12350,12350,12150,587863,-150.0,0
2928,2012-06-22,12400,350,12600,12650,12250,1331277,-350.0,0
2929,2012-06-21,12750,200,12800,12900,12550,1364830,-200.0,0
2930,2012-06-20,12950,50,13100,13150,12850,734134,-50.0,0
2934,2012-06-19,13000,250,13200,13250,12950,773969,-250.0,0
2935,2012-06-18,13250,50,13350,13550,13200,1217501,50.0,1
2936,2012-06-15,13200,350,12900,13200,12800,2068564,350.0,1
2937,2012-06-14,12850,150,12650,12950,12650,1044842,150.0,1
2938,2012-06-13,12700,0,12800,12900,12650,825676,0.0,none
2941,2012-06-12,12700,0,12500,12800,12450,477846,0.0,none
2942,2012-06-11,12700,200,12750,13000,12500,1128594,200.0,1
2943,2012-06-08,12500,0,12500,12700,12400,475104,0.0,none
2944,2012-06-07,12500,450,12450,12650,12400,1484482,450.0,1
2945,2012-06-05,12050,350,11650,12100,11650,672646,350.0,1
2949,2012-06-04,11700,250,11650,11800,11600,700207,-250.0,0
2950,2012-06-01,11950,50,11900,12100,11850,453399,-50.0,0
2951,2012-05-31,12000,100,11900,12100,11800,582408,-100.0,0
2952,2012-05-30,12100,0,12100,12150,11900,567296,0.0,none
2953,2012-05-29,12100,150,11950,12200,11900,910806,150.0,1
2956,2012-05-25,11950,50,11900,12050,11850,388490,50.0,1
2957,2012-05-24,11900,0,11850,12050,11750,662586,0.0,none
2958,2012-05-23,11900,0,11900,11950,11650,716619,0.0,none
2959,2012-05-22,11900,300,11800,12150,11650,822253,300.0,1
2960,2012-05-21,11600,150,11750,11900,11600,707689,-150.0,0
2964,2012-05-18,11750,350,11900,11950,11550,1053575,-350.0,0
2965,2012-05-17,12100,0,12000,12250,11950,932243,0.0,none
2966,2012-05-16,12100,150,12100,12400,12050,710292,-150.0,0
2967,2012-05-15,12250,200,12350,12400,12150,852821,-200.0,0
2968,2012-05-14,12450,150,12500,12600,12400,545961,-150.0,0
2971,2012-05-11,12600,250,12800,12850,12500,1071257,-250.0,0
2972,2012-05-10,12850,50,12900,13050,12750,819957,-50.0,0
2973,2012-05-09,12900,150,12950,13100,12900,673430,-150.0,0
2974,2012-05-08,13050,350,12800,13100,12750,775165,350.0,1
2975,2012-05-07,12700,300,12800,12900,12650,739138,-300.0,0
2979,2012-05-04,13000,200,12700,13100,12700,948151,200.0,1
2980,2012-05-03,12800,100,12700,13000,12600,841679,100.0,1
2981,2012-05-02,12700,200,12500,12900,12400,737273,200.0,1
2982,2012-04-30,12500,100,12650,12750,12350,845052,-100.0,0
2983,2012-04-27,12600,50,12650,12700,12450,604867,50.0,1
2986,2012-04-26,12550,200,12750,12800,12500,537395,-200.0,0
2987,2012-04-25,12750,0,12800,12850,12550,556358,0.0,none
2988,2012-04-24,12750,150,12800,12950,12600,705600,-150.0,0
2989,2012-04-23,12900,50,12900,12950,12800,489201,50.0,1
2990,2012-04-20,12850,150,12850,13050,12850,503084,-150.0,0
2994,2012-04-19,13000,50,12950,13100,12900,394046,-50.0,0
2995,2012-04-18,13050,0,13250,13350,13000,840856,0.0,none
2996,2012-04-17,13050,50,13050,13200,12950,528972,50.0,1
2997,2012-04-16,13000,150,12950,13050,12850,729988,-150.0,0
2998,2012-04-13,13150,150,13200,13300,13100,564587,150.0,1
3001,2012-04-12,13000,150,12950,13100,12850,818991,150.0,1
3002,2012-04-10,12850,50,12900,13200,12850,648299,-50.0,0
3003,2012-04-09,12900,350,12950,13050,12800,1098476,-350.0,0
3004,2012-04-06,13250,150,13400,13450,13100,1240054,-150.0,0
3005,2012-04-05,13400,300,13450,13550,13200,1684757,-300.0,0
3009,2012-04-04,13700,500,14100,14100,13600,1524783,-500.0,0
3010,2012-04-03,14200,50,14150,14300,13950,1048152,50.0,1
3011,2012-04-02,14150,400,13800,14250,13750,1524411,400.0,1
3012,2012-03-30,13750,50,13650,13850,13600,825256,-50.0,0
3013,2012-03-29,13800,0,13800,13900,13600,905035,0.0,none
3016,2012-03-28,13800,100,13650,13950,13500,979670,100.0,1
3017,2012-03-27,13700,50,13950,14000,13600,1332325,-50.0,0
3018,2012-03-26,13750,350,14100,14200,13600,2070788,-350.0,0
3019,2012-03-23,14100,200,14200,14400,13900,1069444,-200.0,0
3020,2012-03-22,14300,250,13950,14350,13850,1094363,250.0,1
3024,2012-03-21,14050,150,14050,14300,13900,1153796,-150.0,0
3025,2012-03-20,14200,300,14550,14600,14050,1414211,-300.0,0
3026,2012-03-19,14500,50,14500,14800,14450,1717782,50.0,1
3027,2012-03-16,14450,150,14400,14450,14250,1123765,150.0,1
3028,2012-03-15,14300,350,13950,14400,13900,2011839,350.0,1
3031,2012-03-14,13950,150,14150,14350,13950,2683304,150.0,1
3032,2012-03-13,13800,300,13500,14050,13500,2138454,300.0,1
3033,2012-03-12,13500,200,13600,13700,13500,1123263,-200.0,0
3034,2012-03-09,13700,50,13850,13850,13600,1578376,-50.0,0
3035,2012-03-08,13750,650,13200,13750,13050,2026437,650.0,1
3039,2012-03-07,13100,200,13000,13300,12950,1622832,-200.0,0
3040,2012-03-06,13300,200,13300,13350,13050,2609452,200.0,1
3041,2012-03-05,13100,150,13450,13450,13050,1898831,-150.0,0
3042,2012-03-02,13250,250,13100,13350,13050,2337992,250.0,1
3043,2012-02-29,13000,350,12650,13150,12650,3926113,350.0,1
3046,2012-02-28,12650,0,12700,12750,12600,1010958,0.0,none
3047,2012-02-27,12650,300,12900,12900,12650,961347,-300.0,0
3048,2012-02-24,12950,350,12700,13000,12650,1827849,350.0,1
3049,2012-02-23,12600,100,12650,12700,12550,985258,-100.0,0
3050,2012-02-22,12700,50,12650,12750,12550,1351922,-50.0,0
3054,2012-02-21,12750,300,12900,12900,12500,3527570,-300.0,0
3055,2012-02-20,13050,450,13500,13600,12800,4119312,-450.0,0
3056,2012-02-17,13500,100,13550,13750,13450,1419815,100.0,1
3057,2012-02-16,13400,400,13650,13650,13150,2176133,-400.0,0
3058,2012-02-15,13800,50,13800,13950,13700,1382186,-50.0,0
3061,2012-02-14,13850,100,13800,13950,13700,1138724,-100.0,0
3062,2012-02-13,13950,250,14100,14300,13800,1424079,-250.0,0
3063,2012-02-10,14200,250,14350,14500,14100,2079058,-250.0,0
3064,2012-02-09,14450,650,13800,14600,13600,2667397,650.0,1
3065,2012-02-08,13800,150,13500,13900,13350,1816780,150.0,1
3069,2012-02-07,13650,350,14000,14150,13250,2802923,-350.0,0
3070,2012-02-06,14000,100,14150,14300,14000,1950684,100.0,1
3071,2012-02-03,13900,450,13600,13950,13350,2919141,450.0,1
3072,2012-02-02,13450,750,12950,13550,12900,4576410,750.0,1
3073,2012-02-01,12700,50,12750,12850,12650,1751920,50.0,1
3076,2012-01-31,12650,100,12500,12700,12400,1266390,100.0,1
3077,2012-01-30,12550,100,12600,12600,12450,1145576,-100.0,0
3078,2012-01-27,12650,400,12250,12650,12250,2502483,400.0,1
3079,2012-01-26,12250,0,12300,12300,12100,1184712,0.0,none
3080,2012-01-25,12250,150,12400,12500,12050,1777620,-150.0,0
3084,2012-01-20,12400,50,12400,12700,12300,3082872,50.0,1
3085,2012-01-19,12350,250,12250,12350,12150,2619681,250.0,1
3086,2012-01-18,12100,150,12000,12250,11900,3345006,150.0,1
3087,2012-01-17,11950,300,11700,12000,11650,4070006,300.0,1
3088,2012-01-16,11650,50,11450,11750,11400,964603,-50.0,0
3091,2012-01-13,11700,100,11800,11850,11650,1657503,100.0,1
3092,2012-01-12,11600,0,11550,11650,11400,1552200,0.0,none
3093,2012-01-11,11600,100,11650,11700,11500,1733531,100.0,1
3094,2012-01-10,11500,300,11250,11600,11250,1817033,300.0,1
3095,2012-01-09,11200,100,11300,11400,11050,1678402,-100.0,0
3099,2012-01-06,11300,0,11300,11400,11200,1932571,0.0,none
3100,2012-01-05,11300,150,11450,11500,11200,3109128,-150.0,0
3101,2012-01-04,11450,750,12150,12150,11400,7220194,-750.0,0
3102,2012-01-03,12200,200,12300,12550,12100,4014720,-200.0,0
3103,2012-01-02,12400,100,12500,12500,12250,981734,-100.0,0
3106,2011-12-29,12500,150,12400,12600,12350,971735,-150.0,0
3107,2011-12-28,12650,300,12700,12750,12550,771474,-300.0,0
3108,2011-12-27,12950,50,13000,13200,12800,1194762,-50.0,0
