날짜,종가,전일비,시가,고가,저가,거래량
2017.04.06,12200.0,0.0,12150.0,12250.0,12100.0,800363.0
2017.04.05,12200.0,100.0,12100.0,12250.0,12100.0,836908.0
2017.04.04,12100.0,100.0,12200.0,12250.0,12050.0,1080794.0
2017.04.03,12200.0,0.0,12200.0,12250.0,12150.0,777452.0
2017.03.31,12200.0,50.0,12250.0,12250.0,12150.0,813558.0
2017.03.30,12250.0,50.0,12200.0,12300.0,12150.0,1295113.0
2017.03.29,12200.0,100.0,12350.0,12350.0,12150.0,1189219.0
2017.03.28,12300.0,50.0,12350.0,12350.0,12200.0,1502888.0
2017.03.27,12350.0,150.0,12400.0,12450.0,12300.0,1565145.0
2017.03.24,12500.0,50.0,12450.0,12550.0,12400.0,1013092.0
2017.03.23,12450.0,50.0,12450.0,12500.0,12350.0,1298517.0
2017.03.22,12400.0,150.0,12450.0,12500.0,12300.0,1959546.0
2017.03.21,12550.0,100.0,12700.0,12700.0,12500.0,1115810.0
2017.03.20,12650.0,150.0,12750.0,12800.0,12550.0,868991.0
2017.03.17,12800.0,250.0,12550.0,12800.0,12500.0,1629864.0
2017.03.16,12550.0,150.0,12700.0,12750.0,12450.0,2319789.0
2017.03.15,12700.0,100.0,12600.0,12700.0,12500.0,1402508.0
2017.03.14,12600.0,0.0,12700.0,12900.0,12550.0,3034167.0
2017.03.13,12600.0,100.0,12550.0,12650.0,12500.0,2016528.0
2017.03.10,12500.0,100.0,12450.0,12550.0,12350.0,1208840.0
2017.03.09,12400.0,0.0,12400.0,12600.0,12400.0,1508159.0
2017.03.08,12400.0,150.0,12300.0,12450.0,12250.0,1449146.0
2017.03.07,12250.0,0.0,12200.0,12300.0,12200.0,1304421.0
2017.03.06,12250.0,100.0,12400.0,12500.0,12250.0,1221768.0
2017.03.03,12350.0,150.0,12450.0,12550.0,12350.0,1434847.0
2017.03.02,12500.0,150.0,12500.0,12650.0,12400.0,2002357.0
2017.02.28,12350.0,50.0,12400.0,12500.0,12300.0,1529445.0
2017.02.27,12400.0,150.0,12600.0,12650.0,12350.0,1038493.0
2017.02.24,12550.0,50.0,12600.0,12700.0,12550.0,1249283.0
2017.02.23,12500.0,50.0,12600.0,12650.0,12450.0,897530.0
2017.02.22,12550.0,0.0,12600.0,12600.0,12450.0,1169133.0
2017.02.21,12550.0,100.0,12450.0,12600.0,12450.0,847395.0
2017.02.20,12450.0,100.0,12550.0,12600.0,12450.0,827115.0
2017.02.17,12550.0,50.0,12500.0,12650.0,12450.0,984715.0
2017.02.16,12500.0,250.0,12750.0,12850.0,12400.0,2747282.0
2017.02.15,12750.0,550.0,13300.0,13300.0,12650.0,4712661.0
2017.02.14,13300.0,50.0,13300.0,13350.0,13150.0,793295.0
2017.02.13,13250.0,50.0,13300.0,13400.0,13200.0,951362.0
2017.02.10,13300.0,50.0,13250.0,13300.0,13100.0,957490.0
2017.02.09,13250.0,400.0,12850.0,13250.0,12850.0,1629090.0
2017.02.08,12850.0,200.0,13000.0,13100.0,12800.0,1351631.0
2017.02.07,13050.0,250.0,12850.0,13050.0,12700.0,1071758.0
2017.02.06,12800.0,50.0,13000.0,13150.0,12800.0,1757738.0
2017.02.03,12850.0,50.0,12800.0,12950.0,12750.0,896513.0
2017.02.02,12800.0,100.0,12900.0,12950.0,12700.0,1108852.0
2017.02.01,12900.0,200.0,12750.0,13000.0,12700.0,1225578.0
2017.01.31,12700.0,50.0,12750.0,12950.0,12700.0,1371808.0
2017.01.26,12750.0,150.0,12650.0,12800.0,12550.0,1010794.0
2017.01.25,12600.0,50.0,12700.0,12750.0,12550.0,1147205.0
2017.01.24,12650.0,100.0,12600.0,12700.0,12500.0,917718.0
2017.01.23,12550.0,350.0,13000.0,13050.0,12550.0,1417612.0
2017.01.20,12900.0,50.0,12800.0,13000.0,12800.0,907771.0
2017.01.19,12850.0,50.0,12900.0,13000.0,12750.0,870251.0
2017.01.18,12900.0,100.0,12700.0,13000.0,12650.0,1551101.0
2017.01.17,12800.0,100.0,12750.0,12850.0,12650.0,1555618.0
2017.01.16,12700.0,450.0,12300.0,12800.0,12250.0,2810431.0
2017.01.13,12250.0,150.0,12400.0,12400.0,12200.0,1530939.0
2017.01.12,12400.0,50.0,12400.0,12500.0,12350.0,1551588.0
2017.01.11,12450.0,200.0,12200.0,12500.0,12200.0,1471653.0
2017.01.10,12250.0,50.0,12300.0,12300.0,12150.0,1194604.0
2017.01.09,12300.0,100.0,12350.0,12400.0,12200.0,1360355.0
2017.01.06,12400.0,0.0,12400.0,12400.0,12250.0,1557106.0
2017.01.05,12400.0,300.0,12650.0,12700.0,12300.0,2187491.0
2017.01.04,12700.0,50.0,12700.0,12750.0,12600.0,1417642.0
2017.01.03,12750.0,150.0,12600.0,12750.0,12550.0,1353848.0
2017.01.02,12600.0,100.0,12650.0,12750.0,12550.0,729381.0
2016.12.29,12700.0,350.0,13000.0,13050.0,12600.0,1703943.0
2016.12.28,13050.0,400.0,13000.0,13200.0,12950.0,1174917.0
2016.12.27,13450.0,150.0,13500.0,13550.0,13400.0,1500698.0
2016.12.26,13600.0,150.0,13450.0,13600.0,13400.0,1020738.0
2016.12.23,13450.0,100.0,13350.0,13500.0,13300.0,992649.0
2016.12.22,13350.0,0.0,13350.0,13400.0,13200.0,1053367.0
2016.12.21,13350.0,150.0,13550.0,13600.0,13300.0,1342233.0
2016.12.20,13500.0,0.0,13500.0,13550.0,13400.0,553023.0
2016.12.19,13500.0,150.0,13550.0,13650.0,13450.0,707045.0
2016.12.16,13650.0,150.0,13550.0,13700.0,13500.0,1356678.0
2016.12.15,13500.0,0.0,13550.0,13600.0,13400.0,700094.0
2016.12.14,13500.0,50.0,13450.0,13550.0,13400.0,919096.0
2016.12.13,13450.0,350.0,13800.0,13800.0,13400.0,1395230.0
2016.12.12,13800.0,50.0,13850.0,13850.0,13700.0,526162.0
2016.12.09,13750.0,100.0,13750.0,13800.0,13600.0,1010063.0
2016.12.08,13850.0,300.0,13650.0,13900.0,13650.0,1676561.0
2016.12.07,13550.0,100.0,13450.0,13600.0,13400.0,785872.0
2016.12.06,13450.0,200.0,13350.0,13500.0,13250.0,1023577.0
2016.12.05,13250.0,100.0,13300.0,13400.0,13200.0,870685.0
2016.12.02,13350.0,150.0,13250.0,13400.0,13250.0,850787.0
2016.12.01,13200.0,150.0,13100.0,13300.0,13050.0,1054243.0
2016.11.30,13050.0,150.0,13150.0,13250.0,13050.0,1269978.0
2016.11.29,13200.0,0.0,13150.0,13250.0,13050.0,781228.0
2016.11.28,13200.0,50.0,13250.0,13300.0,13100.0,521361.0
2016.11.25,13250.0,250.0,13500.0,13550.0,13200.0,576389.0
2016.11.24,13500.0,100.0,13450.0,13550.0,13300.0,1276285.0
2016.11.23,13400.0,450.0,12950.0,13450.0,12900.0,2410767.0
2016.11.22,12950.0,50.0,12950.0,13050.0,12900.0,786267.0
2016.11.21,13000.0,50.0,13050.0,13050.0,12900.0,823321.0
2016.11.18,13050.0,0.0,13150.0,13200.0,13000.0,854669.0
2016.11.17,13050.0,100.0,13050.0,13150.0,13000.0,952750.0
2016.11.16,13150.0,100.0,13300.0,13350.0,13050.0,1069734.0
2016.11.15,13250.0,100.0,13150.0,13350.0,12950.0,1323413.0
2016.11.14,13150.0,450.0,13500.0,13550.0,13000.0,1723524.0
2016.11.11,13600.0,250.0,13450.0,13800.0,13350.0,1983754.0
2016.11.10,13350.0,400.0,13250.0,13450.0,13100.0,2049419.0
2016.11.09,12950.0,50.0,13050.0,13400.0,12650.0,2824295.0
2016.11.08,13000.0,0.0,13050.0,13100.0,12950.0,623194.0
2016.11.07,13000.0,0.0,13050.0,13100.0,12950.0,608034.0
2016.11.04,13000.0,50.0,12900.0,13050.0,12900.0,731943.0
2016.11.03,12950.0,100.0,13050.0,13050.0,12900.0,807202.0
2016.11.02,13050.0,0.0,13050.0,13100.0,12900.0,1104698.0
2016.11.01,13050.0,150.0,13200.0,13250.0,12900.0,1120948.0
2016.10.31,13200.0,100.0,13000.0,13350.0,13000.0,1021766.0
2016.10.28,13100.0,0.0,13000.0,13100.0,12950.0,832608.0
2016.10.27,13100.0,50.0,13200.0,13350.0,13000.0,978116.0
2016.10.26,13150.0,250.0,13350.0,13450.0,13000.0,1436199.0
2016.10.25,13400.0,0.0,13350.0,13500.0,13300.0,1372672.0
2016.10.24,13400.0,350.0,13050.0,13400.0,13000.0,1688263.0
2016.10.21,13050.0,100.0,13150.0,13150.0,13000.0,1244731.0
2016.10.20,13150.0,100.0,13000.0,13200.0,12950.0,897849.0
2016.10.19,13050.0,200.0,12900.0,13200.0,12800.0,2354918.0
2016.10.18,12850.0,400.0,12500.0,13000.0,12450.0,2715221.0
2016.10.17,12450.0,100.0,12450.0,12550.0,12400.0,1190482.0
2016.10.14,12350.0,100.0,12250.0,12450.0,12200.0,1129485.0
2016.10.13,12250.0,200.0,12400.0,12450.0,12200.0,1148960.0
2016.10.12,12450.0,50.0,12400.0,12550.0,12250.0,1817203.0
2016.10.11,12400.0,250.0,12200.0,12450.0,12150.0,1799379.0
2016.10.10,12150.0,400.0,11850.0,12200.0,11800.0,1531885.0
2016.10.07,11750.0,50.0,11750.0,11850.0,11700.0,802399.0
2016.10.06,11800.0,100.0,11900.0,11950.0,11750.0,933310.0
2016.10.05,11900.0,50.0,11900.0,12000.0,11850.0,804860.0
2016.10.04,11950.0,0.0,12000.0,12050.0,11950.0,730388.0
2016.09.30,11950.0,200.0,12000.0,12050.0,11900.0,979296.0
2016.09.29,12150.0,50.0,12100.0,12200.0,12100.0,756102.0
2016.09.28,12100.0,0.0,12100.0,12150.0,12000.0,631353.0
2016.09.27,12100.0,50.0,12000.0,12150.0,11900.0,724943.0
2016.09.26,12050.0,50.0,11950.0,12050.0,11900.0,793527.0
2016.09.23,12000.0,100.0,11850.0,12050.0,11800.0,909755.0
2016.09.22,11900.0,100.0,11950.0,12000.0,11850.0,875752.0
2016.09.21,12000.0,100.0,11850.0,12050.0,11750.0,870706.0
2016.09.20,11900.0,50.0,11800.0,11900.0,11700.0,875011.0
2016.09.19,11850.0,100.0,11850.0,11900.0,11800.0,834371.0
2016.09.13,11950.0,350.0,12300.0,12350.0,11900.0,1461967.0
2016.09.12,12300.0,200.0,12050.0,12400.0,11950.0,2027254.0
2016.09.09,12100.0,50.0,12100.0,12250.0,12000.0,1102315.0
2016.09.08,12150.0,100.0,12100.0,12150.0,12000.0,1703022.0
2016.09.07,12050.0,150.0,11800.0,12100.0,11800.0,1450602.0
2016.09.06,11900.0,0.0,11900.0,11950.0,11800.0,920541.0
2016.09.05,11900.0,100.0,11850.0,11950.0,11800.0,975845.0
2016.09.02,11800.0,50.0,11850.0,11850.0,11700.0,811941.0
2016.09.01,11850.0,100.0,11800.0,11900.0,11700.0,1515768.0
2016.08.31,11750.0,100.0,11650.0,11800.0,11650.0,1157809.0
2016.08.30,11650.0,50.0,11700.0,11800.0,11600.0,1742561.0
2016.08.29,11600.0,150.0,11450.0,11800.0,11350.0,2886359.0
2016.08.26,11450.0,100.0,11500.0,11550.0,11300.0,1830845.0
2016.08.25,11550.0,50.0,11500.0,11600.0,11400.0,1399760.0
2016.08.24,11500.0,150.0,11650.0,11650.0,11400.0,1030321.0
2016.08.23,11650.0,200.0,11450.0,11650.0,11400.0,1080130.0
2016.08.22,11450.0,100.0,11500.0,11550.0,11400.0,1006732.0
2016.08.19,11550.0,50.0,11550.0,11600.0,11450.0,901176.0
2016.08.18,11600.0,150.0,11700.0,11750.0,11600.0,953369.0
2016.08.17,11750.0,50.0,11700.0,11750.0,11600.0,680522.0
2016.08.16,11700.0,150.0,11850.0,12000.0,11700.0,744843.0
2016.08.12,11850.0,300.0,11600.0,11900.0,11600.0,1954999.0
2016.08.11,11550.0,150.0,11600.0,11700.0,11550.0,1031735.0
2016.08.10,11700.0,50.0,11750.0,11850.0,11600.0,1019159.0
2016.08.09,11750.0,50.0,11700.0,11850.0,11600.0,1154024.0
2016.08.08,11700.0,200.0,11600.0,11750.0,11550.0,1279739.0
2016.08.05,11500.0,50.0,11400.0,11550.0,11400.0,903082.0
2016.08.04,11450.0,50.0,11550.0,11600.0,11400.0,1053343.0
2016.08.03,11500.0,100.0,11550.0,11650.0,11450.0,936835.0
2016.08.02,11600.0,200.0,11750.0,11800.0,11550.0,1024321.0
2016.08.01,11800.0,50.0,11800.0,11900.0,11700.0,1322239.0
2016.07.29,11850.0,150.0,11650.0,11950.0,11600.0,1818140.0
2016.07.28,11700.0,150.0,11800.0,11850.0,11600.0,1480578.0
2016.07.27,11850.0,50.0,11850.0,11950.0,11750.0,1909820.0
2016.07.26,11800.0,50.0,11700.0,11900.0,11700.0,1603327.0
2016.07.25,11750.0,300.0,11450.0,11800.0,11400.0,2737684.0
2016.07.22,11450.0,100.0,11300.0,11500.0,11300.0,1154876.0
2016.07.21,11350.0,50.0,11300.0,11400.0,11250.0,995445.0
2016.07.20,11300.0,50.0,11350.0,11350.0,11100.0,1346847.0
2016.07.19,11350.0,0.0,11400.0,11400.0,11250.0,1047038.0
2016.07.18,11350.0,0.0,11300.0,11450.0,11300.0,828951.0
2016.07.15,11350.0,300.0,11150.0,11400.0,11100.0,2315131.0
2016.07.14,11050.0,200.0,11200.0,11250.0,11050.0,2052729.0
2016.07.13,11250.0,50.0,11250.0,11300.0,11150.0,1175371.0
2016.07.12,11200.0,100.0,11100.0,11250.0,11050.0,1034819.0
2016.07.11,11100.0,50.0,11150.0,11200.0,11050.0,1041116.0
2016.07.08,11050.0,100.0,11200.0,11200.0,10950.0,1538877.0
2016.07.07,11150.0,0.0,11200.0,11250.0,11100.0,709554.0
2016.07.06,11150.0,100.0,11250.0,11350.0,11100.0,1026292.0
2016.07.05,11250.0,50.0,11250.0,11300.0,11200.0,387688.0
2016.07.04,11300.0,50.0,11250.0,11350.0,11200.0,678686.0
2016.07.01,11250.0,100.0,11200.0,11350.0,11200.0,1077481.0
2016.06.30,11150.0,50.0,11300.0,11350.0,11150.0,718597.0
2016.06.29,11200.0,50.0,11250.0,11250.0,11100.0,1005244.0
2016.06.28,11150.0,50.0,11000.0,11200.0,10950.0,986927.0
2016.06.27,11100.0,150.0,10950.0,11200.0,10900.0,1842879.0
2016.06.24,11250.0,400.0,11700.0,11750.0,11100.0,2886515.0
2016.06.23,11650.0,50.0,11550.0,11700.0,11550.0,657373.0
2016.06.22,11600.0,100.0,11550.0,11700.0,11450.0,696626.0
2016.06.21,11500.0,200.0,11750.0,11750.0,11500.0,844513.0
2016.06.20,11700.0,250.0,11550.0,11800.0,11500.0,1570768.0
2016.06.17,11450.0,150.0,11400.0,11450.0,11300.0,895752.0
2016.06.16,11300.0,50.0,11350.0,11450.0,11250.0,1029575.0
2016.06.15,11350.0,250.0,11500.0,11600.0,11250.0,1805985.0
2016.06.14,11600.0,100.0,11600.0,11750.0,11550.0,739639.0
2016.06.13,11700.0,250.0,11850.0,11900.0,11600.0,1330703.0
2016.06.10,11950.0,100.0,11950.0,12100.0,11900.0,1094984.0
2016.06.09,12050.0,300.0,11750.0,12250.0,11600.0,3168446.0
2016.06.08,11750.0,200.0,11500.0,11800.0,11500.0,1327834.0
2016.06.07,11550.0,150.0,11400.0,11600.0,11350.0,1070570.0
2016.06.03,11400.0,100.0,11450.0,11550.0,11350.0,1164825.0
2016.06.02,11500.0,0.0,11500.0,11600.0,11350.0,871069.0
2016.06.01,11500.0,100.0,11350.0,11650.0,11300.0,2012623.0
2016.05.31,11400.0,200.0,11150.0,11500.0,11100.0,4747845.0
2016.05.30,11200.0,250.0,11450.0,11450.0,11100.0,2292678.0
2016.05.27,11450.0,0.0,11350.0,11550.0,11350.0,1107818.0
2016.05.26,11450.0,100.0,11550.0,11600.0,11400.0,455955.0
2016.05.25,11550.0,200.0,11550.0,11600.0,11450.0,1037011.0
2016.05.24,11350.0,100.0,11450.0,11450.0,11350.0,968036.0
2016.05.23,11450.0,100.0,11550.0,11600.0,11350.0,822179.0
2016.05.20,11550.0,150.0,11750.0,11750.0,11500.0,833782.0
2016.05.19,11700.0,350.0,11400.0,11750.0,11350.0,2063252.0
2016.05.18,11350.0,100.0,11400.0,11450.0,11250.0,1592224.0
2016.05.17,11450.0,100.0,11400.0,11500.0,11300.0,746081.0
2016.05.16,11350.0,100.0,11300.0,11400.0,11200.0,1355167.0
2016.05.13,11250.0,250.0,11500.0,11550.0,11150.0,2461176.0
2016.05.12,11500.0,100.0,11550.0,11700.0,11500.0,1339716.0
2016.05.11,11600.0,100.0,11600.0,11650.0,11500.0,981563.0
2016.05.10,11500.0,50.0,11450.0,11550.0,11400.0,1031334.0
2016.05.09,11450.0,100.0,11450.0,11550.0,11300.0,1343911.0
2016.05.04,11550.0,200.0,11700.0,11750.0,11500.0,1459293.0
2016.05.03,11750.0,50.0,11850.0,11950.0,11700.0,1736087.0
2016.05.02,11800.0,350.0,12050.0,12100.0,11750.0,1259079.0
2016.04.29,12150.0,0.0,12150.0,12150.0,12000.0,1338188.0
2016.04.28,12150.0,250.0,12400.0,12500.0,12100.0,1416368.0
2016.04.27,12400.0,100.0,12400.0,12550.0,12350.0,801586.0
2016.04.26,12500.0,300.0,12700.0,12750.0,12350.0,1266408.0
2016.04.25,12800.0,100.0,12900.0,12900.0,12650.0,706122.0
2016.04.22,12900.0,200.0,12650.0,12900.0,12600.0,1320312.0
2016.04.21,12700.0,150.0,12600.0,12700.0,12550.0,1160564.0
2016.04.20,12550.0,0.0,12600.0,12650.0,12500.0,825534.0
2016.04.19,12550.0,100.0,12450.0,12600.0,12400.0,1378959.0
2016.04.18,12450.0,100.0,12200.0,12450.0,12200.0,998717.0
2016.04.15,12350.0,0.0,12350.0,12400.0,12250.0,1094320.0
2016.04.14,12350.0,550.0,12050.0,12350.0,12000.0,2281402.0
2016.04.12,11800.0,100.0,11700.0,11800.0,11600.0,758387.0
2016.04.11,11700.0,50.0,11750.0,11800.0,11650.0,562216.0
2016.04.08,11750.0,50.0,11700.0,11800.0,11600.0,876074.0
2016.04.07,11800.0,50.0,11800.0,11900.0,11750.0,852342.0
2016.04.06,11750.0,100.0,11800.0,11900.0,11700.0,1261195.0
2016.04.05,11850.0,0.0,11850.0,11950.0,11700.0,925574.0
2016.04.04,11850.0,200.0,12050.0,12050.0,11850.0,880410.0
2016.04.01,12050.0,200.0,12200.0,12250.0,11950.0,1257864.0
2016.03.31,12250.0,100.0,12150.0,12250.0,12000.0,1227346.0
2016.03.30,12150.0,50.0,12150.0,12200.0,12000.0,862893.0
2016.03.29,12200.0,300.0,11900.0,12200.0,11900.0,1064465.0
2016.03.28,11900.0,150.0,11750.0,12000.0,11750.0,820518.0
2016.03.25,11750.0,150.0,11800.0,11900.0,11700.0,958547.0
2016.03.24,11900.0,200.0,12050.0,12100.0,11800.0,1495841.0
2016.03.23,12100.0,100.0,12200.0,12200.0,12050.0,805967.0
2016.03.22,12200.0,150.0,12300.0,12350.0,12100.0,1205443.0
2016.03.21,12350.0,0.0,12400.0,12400.0,12200.0,896982.0
2016.03.18,12350.0,200.0,12600.0,12600.0,12250.0,1339279.0
2016.03.17,12550.0,50.0,12550.0,12600.0,12450.0,1116706.0
2016.03.16,12600.0,100.0,12500.0,12600.0,12400.0,982433.0
2016.03.15,12500.0,0.0,12450.0,12500.0,12250.0,774043.0
2016.03.14,12500.0,100.0,12700.0,12700.0,12400.0,1430505.0
2016.03.11,12400.0,200.0,12250.0,12500.0,12250.0,1652787.0
2016.03.10,12200.0,100.0,12150.0,12350.0,12100.0,1096724.0
2016.03.09,12100.0,50.0,12100.0,12250.0,12000.0,653106.0
2016.03.08,12150.0,200.0,12200.0,12300.0,12000.0,1042964.0
2016.03.07,12350.0,0.0,12350.0,12500.0,12250.0,1220350.0
2016.03.04,12350.0,450.0,12000.0,12350.0,11900.0,2032043.0
2016.03.03,11900.0,50.0,11900.0,12000.0,11850.0,1404505.0
2016.03.02,11850.0,200.0,11800.0,11950.0,11800.0,991474.0
2016.02.29,11650.0,150.0,11800.0,11850.0,11650.0,701271.0
2016.02.26,11800.0,0.0,11850.0,11850.0,11750.0,548132.0
2016.02.25,11800.0,50.0,11800.0,11900.0,11650.0,870031.0
2016.02.24,11750.0,50.0,11700.0,11800.0,11700.0,679812.0
2016.02.23,11800.0,0.0,11900.0,11900.0,11700.0,792746.0
2016.02.22,11800.0,50.0,11800.0,11850.0,11650.0,613885.0
2016.02.19,11850.0,200.0,11950.0,12100.0,11700.0,1579423.0
2016.02.18,12050.0,150.0,12350.0,12350.0,11950.0,1095593.0
2016.02.17,12200.0,400.0,11700.0,12250.0,11600.0,2302070.0
2016.02.16,11800.0,50.0,11750.0,11850.0,11500.0,895826.0
2016.02.15,11750.0,650.0,11400.0,11750.0,11350.0,1411795.0
2016.02.12,11100.0,250.0,11250.0,11300.0,11050.0,1288092.0
2016.02.11,11350.0,400.0,11350.0,11500.0,11250.0,1248863.0
2016.02.05,11750.0,600.0,11200.0,11850.0,11100.0,3071475.0
2016.02.04,11150.0,150.0,10900.0,11200.0,10900.0,1320221.0
2016.02.03,11000.0,400.0,11200.0,11300.0,10900.0,2261525.0
2016.02.02,11400.0,200.0,11550.0,11600.0,11300.0,1083708.0
2016.02.01,11600.0,100.0,11550.0,11700.0,11400.0,1106045.0
2016.01.29,11500.0,50.0,11350.0,11550.0,11200.0,1182899.0
2016.01.28,11450.0,200.0,11150.0,11450.0,11050.0,993210.0
2016.01.27,11250.0,400.0,11000.0,11300.0,10950.0,1490739.0
2016.01.26,10850.0,300.0,11050.0,11100.0,10650.0,1692667.0
2016.01.25,11150.0,200.0,11050.0,11250.0,11000.0,983463.0
2016.01.22,10950.0,200.0,10800.0,11150.0,10800.0,1286865.0
2016.01.21,10750.0,50.0,10650.0,10950.0,10600.0,1673607.0
2016.01.20,10700.0,300.0,10900.0,10950.0,10500.0,2248488.0
2016.01.19,11000.0,150.0,11100.0,11150.0,10850.0,1532997.0
2016.01.18,11150.0,150.0,10800.0,11200.0,10800.0,1737730.0
2016.01.15,11000.0,500.0,11550.0,11700.0,10950.0,2637760.0
2016.01.14,11500.0,50.0,11400.0,11500.0,11300.0,1851412.0
2016.01.13,11550.0,50.0,11600.0,11650.0,11550.0,1517752.0
2016.01.12,11500.0,250.0,11750.0,11800.0,11500.0,2043010.0
2016.01.11,11750.0,200.0,11800.0,11850.0,11550.0,1567238.0
2016.01.08,11950.0,0.0,11800.0,12050.0,11800.0,1592741.0
2016.01.07,11950.0,300.0,12150.0,12250.0,11950.0,1387824.0
2016.01.06,12250.0,150.0,12400.0,12450.0,12100.0,1218288.0
2016.01.05,12400.0,350.0,11900.0,12500.0,11900.0,1552421.0
2016.01.04,12050.0,300.0,12300.0,12350.0,12050.0,1603850.0
2015.12.30,12350.0,250.0,12500.0,12650.0,12250.0,2041739.0
2015.12.29,12600.0,700.0,12900.0,12950.0,12400.0,3228039.0
2015.12.28,13300.0,0.0,13350.0,13350.0,13200.0,1593211.0
2015.12.24,13300.0,100.0,13400.0,13450.0,13300.0,1238547.0
2015.12.23,13400.0,50.0,13350.0,13450.0,13250.0,902772.0
2015.12.22,13350.0,50.0,13350.0,13350.0,13150.0,954975.0
2015.12.21,13300.0,150.0,13100.0,13350.0,13100.0,912834.0
2015.12.18,13150.0,0.0,13100.0,13200.0,13050.0,927337.0
2015.12.17,13150.0,200.0,13450.0,13500.0,13050.0,1797419.0
2015.12.16,13350.0,250.0,13250.0,13400.0,13100.0,1303345.0
2015.12.15,13100.0,100.0,13200.0,13250.0,13000.0,1002844.0
2015.12.14,13200.0,50.0,13150.0,13350.0,13100.0,1257322.0
2015.12.11,13250.0,200.0,13400.0,13450.0,13150.0,996911.0
2015.12.10,13450.0,300.0,13150.0,13450.0,13100.0,1437461.0
2015.12.09,13150.0,100.0,13150.0,13250.0,13050.0,702552.0
2015.12.08,13050.0,0.0,13050.0,13250.0,13050.0,581473.0
2015.12.07,13050.0,50.0,13250.0,13250.0,13050.0,653165.0
2015.12.04,13100.0,0.0,13050.0,13200.0,13000.0,737273.0
2015.12.03,13100.0,200.0,13250.0,13300.0,13050.0,1021342.0
2015.12.02,13300.0,150.0,13400.0,13450.0,13200.0,990277.0
2015.12.01,13450.0,150.0,13350.0,13550.0,13350.0,576688.0
2015.11.30,13300.0,400.0,13600.0,13650.0,13300.0,1844273.0
2015.11.27,13700.0,150.0,13600.0,13700.0,13550.0,625107.0
2015.11.26,13550.0,50.0,13550.0,13750.0,13550.0,895121.0
2015.11.25,13600.0,150.0,13750.0,13750.0,13550.0,872939.0
2015.11.24,13750.0,50.0,13700.0,13800.0,13600.0,733070.0
2015.11.23,13700.0,100.0,13650.0,13700.0,13500.0,434434.0
2015.11.20,13600.0,150.0,13750.0,13750.0,13550.0,524142.0
2015.11.19,13750.0,350.0,13500.0,13800.0,13450.0,834098.0
2015.11.18,13400.0,50.0,13450.0,13500.0,13300.0,834459.0
2015.11.17,13450.0,100.0,13500.0,13650.0,13450.0,552059.0
2015.11.16,13350.0,350.0,13450.0,13600.0,13350.0,1024498.0
2015.11.13,13700.0,200.0,13750.0,13850.0,13700.0,628918.0
2015.11.12,13900.0,150.0,13800.0,14000.0,13750.0,894933.0
2015.11.11,13750.0,250.0,13950.0,14000.0,13750.0,905805.0
2015.11.10,14000.0,0.0,13900.0,14000.0,13750.0,918611.0
2015.11.09,14000.0,50.0,14050.0,14200.0,13850.0,728588.0
2015.11.06,14050.0,50.0,13900.0,14050.0,13900.0,495784.0
2015.11.05,14000.0,0.0,13900.0,14000.0,13750.0,730443.0
2015.11.04,14000.0,100.0,14050.0,14100.0,13850.0,933236.0
2015.11.03,14100.0,0.0,14050.0,14200.0,14000.0,827698.0
2015.11.02,14100.0,100.0,14050.0,14200.0,13900.0,787576.0
2015.10.30,14000.0,250.0,13750.0,14150.0,13700.0,1245793.0
2015.10.29,13750.0,350.0,14100.0,14100.0,13750.0,1103971.0
2015.10.28,14100.0,50.0,14200.0,14200.0,13950.0,950937.0
2015.10.27,14150.0,50.0,14200.0,14450.0,14050.0,591727.0
2015.10.26,14200.0,250.0,14550.0,14600.0,14100.0,893711.0
2015.10.23,14450.0,50.0,14550.0,14600.0,14300.0,717639.0
2015.10.22,14500.0,50.0,14400.0,14600.0,14250.0,904361.0
2015.10.21,14550.0,200.0,14350.0,14600.0,14200.0,1501223.0
2015.10.20,14350.0,50.0,14200.0,14400.0,14000.0,1147554.0
2015.10.19,14300.0,50.0,14250.0,14350.0,14150.0,777406.0
2015.10.16,14250.0,0.0,14350.0,14450.0,14150.0,1296253.0
2015.10.15,14250.0,200.0,14000.0,14350.0,14000.0,1679644.0
2015.10.14,14050.0,50.0,13900.0,14100.0,13800.0,1161208.0
2015.10.13,14000.0,0.0,14000.0,14050.0,13800.0,1050745.0
2015.10.12,14000.0,600.0,13400.0,14050.0,13350.0,3019650.0
2015.10.08,13400.0,100.0,13300.0,13400.0,13150.0,1806810.0
2015.10.07,13300.0,0.0,13250.0,13400.0,13250.0,905849.0
2015.10.06,13300.0,50.0,13450.0,13500.0,13300.0,710605.0
2015.10.05,13350.0,50.0,13450.0,13500.0,13300.0,1185026.0
2015.10.02,13400.0,150.0,13550.0,13600.0,13400.0,584174.0
2015.10.01,13550.0,50.0,13500.0,13600.0,13450.0,873924.0
2015.09.30,13600.0,150.0,13300.0,13600.0,13150.0,1746707.0
2015.09.25,13450.0,100.0,13400.0,13500.0,13300.0,616058.0
2015.09.24,13350.0,100.0,13500.0,13550.0,13300.0,571152.0
2015.09.23,13450.0,150.0,13500.0,13600.0,13350.0,824779.0
2015.09.22,13600.0,150.0,13550.0,13650.0,13450.0,614825.0
2015.09.21,13450.0,100.0,13400.0,13550.0,13350.0,825086.0
